sampleID,Domain,SiteID,quarantinedYN,CollDate,Remarks
STER_006_41_Mineral_35_ 24,D10,STER,,20140618,2
STER_018_21_Mineral_17_ 9,D10,STER,,20140618,
STER_018_21_Mineral_9_ 11,D10,STER,,20140618,
STER_018_41_Mineral_29_ 37,D10,STER,,20140618,
STER_026_39_Mineral_15_ 33,D10,STER,,20140618,2
STER_026_39_Mineral_2_ 33,D10,STER,,20140618,2
STER_026_41_Mineral_21_ 39,D10,STER,,20140618,2
STER_006_21_Mineral_1_ 6,D10,STER,,20140722,1
STER_006_21_Mineral_7_ 5,D10,STER,,20140722,1
STER_006_21_Mineral_9_ 17,D10,STER,,20140722,1
STER_026_21_Mineral_11_ 0,D10,STER,,20140722,
STER_026_23_Mineral_30_ 5,D10,STER,,20140722,
STER_026_41_Mineral_27_ 36,D10,STER,,20140722,
STER_028_23_Mineral_33_ 4,D10,STER,,20140722,
STER_028_39_Mineral_20_ 40,D10,STER,,20140722,
STER_028_41_Mineral_21_ 38,D10,STER,,20140722,
STER_027_21_Mineral_1_ 7,D10,STER,,20140723,
STER_027_23_Mineral_33_ 0,D10,STER,,20140723,
STER_027_39_Mineral_3_ 26,D10,STER,,20140723,
STER_031_21_Mineral_2_ 0,D10,STER,,20140723,
STER_031_21_Mineral_8_ 11,D10,STER,,20140723,
STER_031_41_Mineral_39_ 30,D10,STER,,20140723,
STER_033_23_Mineral_33_ 4,D10,STER,,20140723,
STER_033_41_Mineral_23_ 30,D10,STER,,20140723,
STER_033_41_Mineral_30_ 38,D10,STER,,20140723,
STER_034_23_Mineral_23_ 8,D10,STER,,20140723,
STER_034_23_Mineral_31_ 3,D10,STER,,20140723,
STER_034_39_Mineral_19_ 30,D10,STER,,20140723,
STER_035_23_Mineral_33_ 17,D10,STER,,20140723,
STER_035_39_Mineral_18_ 37,D10,STER,,20140723,
STER_035_39_Mineral_2_ 27,D10,STER,,20140723,
STER_007_21_Mineral_10_ 9,D10,STER,,20140724,1
STER_007_23_Mineral_17_ 3,D10,STER,,20140724,1
STER_007_41_Mineral_13_ 9,D10,STER,,20140724,1
STER_029_21_Mineral_1_ 9,D10,STER,,20140724,
STER_029_23_Mineral_33_ 2,D10,STER,,20140724,
STER_029_41_Mineral_24_ 40,D10,STER,,20140724,
STER_032_21_Mineral_6_ 12,D10,STER,,20140724,
STER_032_39_Mineral_3_ 37,D10,STER,,20140724,
STER_032_41_Mineral_36_ 16,D10,STER,,20140724,
STER_005_21_Mineral_16_ 7,D10,STER,,20140820,5
STER_005_39_Mineral_0_ 30,D10,STER,,20140820,3
STER_005_41_Mineral_23_ 38,D10,STER,,20140820,3
STER_006_21_Mineral_7_ 0,D10,STER,,20140820,1
STER_006_41_Mineral_22_ 32,D10,STER,,20140820,1
STER_006_41_Mineral_30_ 37,D10,STER,,20140820,1
STER_018_21_Mineral_15_ 7,D10,STER,,20140820,1
STER_018_21_Mineral_4_ 7,D10,STER,,20140820,1
STER_018_23_Mineral_33_ 11,D10,STER,,20140820,1
STER_026_21_Mineral_9_ 4,D10,STER,,20140820,
STER_026_23_Mineral_25_ 6,D10,STER,,20140820,
STER_026_39_Mineral_10_ 34,D10,STER,,20140820,
STER_005_39_M_13_ 32,D10,STER,,20140917,3
STER_005_41_M_30_ 27,D10,STER,,20140917,3
STER_005_41_M_37_ 22,D10,STER,,20140917,3
STER_006_21_M_14_ 7,D10,STER,,20140917,1
STER_006_21_M_15_ 1,D10,STER,,20140917,1
STER_006_23_M_39_ 16,D10,STER,,20140917,1
STER_018_21_M_0_ 13,D10,STER,,20140917,1
STER_018_21_M_14_ 6,D10,STER,,20140917,1
STER_018_23_M_28_ 3,D10,STER,,20140917,1
STER_026_21_M_19_ 1,D10,STER,,20140917,
STER_026_39_M_3_ 28,D10,STER,,20140917,
STER_026_39_M_9_ 34,D10,STER,,20140917,
STER_005_21_M_14_ 6,D10,STER,,20141014,5
STER_005_39_M_14_ 30,D10,STER,,20141014,3
STER_005_41_M_26_ 35,D10,STER,,20141014,3
STER_006_21_M_4_ 15,D10,STER,,20141014,1
STER_006_23_M_27_ 7,D10,STER,,20141014,1
STER_006_41_M_38_ 23,D10,STER,,20141014,1
STER_018_23_M_38_ 6,D10,STER,,20141014,1
STER_018_39_M_16_ 40,D10,STER,,20141014,1
STER_018_41_M_34_ 40,D10,STER,,20141014,
STER_026_21_M_8_ 8,D10,STER,,20141014,
STER_026_39_M_8_ 40,D10,STER,,20141014,
STER_026_41_M_36_ 24,D10,STER,,20141014,
TALL_001_23_M_26_03,D08,TALL,Y,20140516,
TALL_001_23_M_29_02,D08,TALL,Y,20140516,
TALL_001_23_O_26_03,D08,TALL,Y,20140516,
TALL_001_23_O_29_02,D08,TALL,Y,20140516,
TALL_001_39_M_17_34,D08,TALL,Y,20140516,
TALL_001_39_O_17_34,D08,TALL,Y,20140516,
TALL_002_21_M_12_07,D08,TALL,Y,20140516,
TALL_002_39_M_05_26,D08,TALL,Y,20140516,
TALL_002_41_M_35_24,D08,TALL,Y,20140516,
TALL_004_21_M_17_9,D08,TALL,Y,20140516,
TALL_004_21_M_9_11,D08,TALL,Y,20140516,
TALL_004_41_M_29_37,D08,TALL,Y,20140516,
TALL_006_39_M_02_33,D08,TALL,Y,20140516,
TALL_006_39_M_15_33,D08,TALL,Y,20140516,
TALL_006_41_M_21_39,D08,TALL,Y,20140516,
TALL_001_21_M_1_6,D08,TALL,Y,20140609,
TALL_001_21_M_7_5,D08,TALL,Y,20140609,
TALL_001_21_M_9_17,D08,TALL,Y,20140609,
TALL_002_21_M_11_0,D08,TALL,Y,20140609,
TALL_002_23_M_30_5,D08,TALL,Y,20140609,
TALL_002_41_M_27_36,D08,TALL,Y,20140609,
TALL_004_21_M_1_7,D08,TALL,Y,20140609,
TALL_004_23_M_33_0,D08,TALL,Y,20140609,
TALL_004_39_M_3_26,D08,TALL,Y,20140609,
TALL_006_23_M_33_4,D08,TALL,Y,20140609,
TALL_006_41_M_20_40,D08,TALL,Y,20140609,
TALL_006_41_M_21_38,D08,TALL,Y,20140609,
TALL_003_21_M_6_5,D08,TALL,Y,20140707,
TALL_003_23_M_33_2,D08,TALL,Y,20140707,
TALL_003_41_M_24_40,D08,TALL,Y,20140707,
TALL_003_41_O_24_40,D08,TALL,Y,20140707,
TALL_006_21_M_16_7,D08,TALL,Y,20140707,
TALL_006_21_O_16_7,D08,TALL,Y,20140707,
TALL_006_39_M_0_30,D08,TALL,Y,20140707,
TALL_006_39_O_0_30,D08,TALL,Y,20140707,
TALL_006_41_M_23_38,D08,TALL,Y,20140707,
TALL_009_21_M_6_12,D08,TALL,Y,20140707,
TALL_009_21_O_6_12,D08,TALL,Y,20140707,
TALL_009_23_M_36_16,D08,TALL,Y,20140707,
TALL_009_39_M_3_37,D08,TALL,Y,20140707,
TALL_009_39_O_3_37,D08,TALL,Y,20140707,
TALL_044_23_M_33_4,D08,TALL,Y,20140707,
TALL_044_41_M_23_30,D08,TALL,Y,20140707,
TALL_044_41_M_30_38,D08,TALL,Y,20140707,
TALL_051_23_M_23_8,D08,TALL,Y,20140707,
TALL_051_23_M_31_3,D08,TALL,Y,20140707,
TALL_051_39_M_19_30,D08,TALL,Y,20140707,
TALL_054_23_M_33_17,D08,TALL,Y,20140707,
TALL_054_39_M_18_37,D08,TALL,Y,20140707,
TALL_054_39_M_2_27,D08,TALL,Y,20140707,
TALL_001_21_M_7_0,D08,TALL,Y,20140708,
TALL_001_21_O_7_0,D08,TALL,Y,20140708,
TALL_001_41_M_22_32,D08,TALL,Y,20140708,
TALL_001_41_M_30_37,D08,TALL,Y,20140708,
TALL_001_41_O_22_32,D08,TALL,Y,20140708,
TALL_001_41_O_30_37,D08,TALL,Y,20140708,
TALL_002_21_M_9_4,D08,TALL,Y,20140708,
TALL_002_23_M_25_6,D08,TALL,Y,20140708,
TALL_002_39_M_10_34,D08,TALL,Y,20140708,
TALL_002_39_O_10_34,D08,TALL,Y,20140708,
TALL_004_21_M_14_17,D08,TALL,Y,20140708,
TALL_004_21_M_24_15,D08,TALL,Y,20140708,
TALL_004_23_M_33_11,D08,TALL,Y,20140708,
TALL_007_21_M_2_0,D08,TALL,Y,20140708,
TALL_007_21_M_8_11,D08,TALL,Y,20140708,
TALL_007_41_M_39_30,D08,TALL,Y,20140708,
TALL_001_21_M_14_7,D08,TALL,Y,20140804,
TALL_001_21_M_14_7,D08,TALL,Y,20140804,
TALL_001_21_M_15_1,D08,TALL,Y,20140804,
TALL_001_21_M_15_1,D08,TALL,Y,20140804,
TALL_001_23_M_38_16,D08,TALL,Y,20140804,
TALL_001_23_M_39_16,D08,TALL,Y,20140804,
TALL_002_21_M_19_1,D08,TALL,Y,20140804,
TALL_002_21_M_19_1,D08,TALL,Y,20140804,
TALL_002_39_M_3_28,D08,TALL,Y,20140804,
TALL_002_39_M_3_28,D08,TALL,Y,20140804,
TALL_002_41_M_31_34,D08,TALL,Y,20140804,
TALL_002_41_M_31_34,D08,TALL,Y,20140804,
TALL_004_21_M_0_13,D08,TALL,Y,20140804,
TALL_004_21_M_0_13,D08,TALL,Y,20140804,
TALL_004_21_M_14_6,D08,TALL,Y,20140804,
TALL_004_21_M_14_6,D08,TALL,Y,20140804,
TALL_004_23_M_28_3,D08,TALL,Y,20140804,
TALL_004_23_M_28_3,D08,TALL,Y,20140804,
TALL_006_23_M_30_27,D08,TALL,Y,20140804,
TALL_006_23_M_37_2,D08,TALL,Y,20140804,
TALL_006_39_M_13_32,D08,TALL,Y,20140804,
TALL_006_39_M_13_32,D08,TALL,Y,20140804,
TALL_006_41_M_30_27,D08,TALL,Y,20140804,
TALL_006_41_M_37_22,D08,TALL,Y,20140804,
TALL_001_23_M_27_7,D08,TALL,Y,20140903,
TALL_001_23_O_27_7,D08,TALL,Y,20140903,
TALL_001_39_M_2_23,D08,TALL,Y,20140903,
TALL_001_39_O_2_23,D08,TALL,Y,20140903,
TALL_001_41_M_28_23,D08,TALL,Y,20140903,
TALL_001_41_O_28_23,D08,TALL,Y,20140903,
TALL_002_21_M_8_8,D08,TALL,Y,20140903,
TALL_002_39_M_8_40,D08,TALL,Y,20140903,
TALL_002_39_O_8_40,D08,TALL,Y,20140903,
TALL_002_41_M_36_24,D08,TALL,Y,20140903,
TALL_002_41_O_36_24,D08,TALL,Y,20140903,
TALL_004_23_M_38_6,D08,TALL,Y,20140903,
TALL_004_39_M_16_36,D08,TALL,Y,20140903,
TALL_004_41_M_34_40,D08,TALL,Y,20140903,
TALL_006_21_M_14_6,D08,TALL,Y,20140903,
TALL_006_39_M_14_30,D08,TALL,Y,20140903,
TALL_006_41_M_26_35,D08,TALL,Y,20140903,
TALL_001_21_M_14_620141001,D08,TALL,Y,20141001,
TALL_001_21_O_14_6_20141001,D08,TALL,Y,20141001,
TALL_001_39_M_0_21_20141001,D08,TALL,Y,20141001,
TALL_001_39_O_0_21_20141001,D08,TALL,Y,20141001,
TALL_001_41_M_23_36_20141001,D08,TALL,Y,20141001,
TALL_001_41_O_23_26_20141001,D08,TALL,Y,20141001,
TALL_002_23_M_33_6_20141001,D08,TALL,Y,20141001,
TALL_002_23_M_39_5_20141001,D08,TALL,Y,20141001,
TALL_002_39_M_2_21_20141001,D08,TALL,Y,20141001,
TALL_004_21_M_14_4_20141001,D08,TALL,Y,20141001,
TALL_004_39_M_2_38_20141001,D08,TALL,Y,20141001,
TALL_004_41_M_26_38_20141001,D08,TALL,Y,20141001,
TALL_006_21_M_7_0_20141001,D08,TALL,Y,20141001,
TALL_006_41_M_24_31_20141001,D08,TALL,Y,20141001,
TALL_006_41_M_39_27_20141001,D08,TALL,Y,20141001,
TALL_001_40_M_10_30_20141027,D08,TALL,Y,20141027,
TALL_001_40_M_16_30_20141027,D08,TALL,Y,20141027,
TALL_001_40_M_2_28_20141027,D08,TALL,Y,20141027,This might be mislabeled. Should be 38.16 coordinates
TALL_001_40_O_10_30_20141027,D08,TALL,Y,20141027,
TALL_001_40_O_16_30_20141027,D08,TALL,Y,20141027,
TALL_001_40_O_2_28_20141027,D08,TALL,Y,20141027,
TALL_002_21_M_5_15_20141027,D08,TALL,Y,20141027,
TALL_002_21_O_5_15_20141027,D08,TALL,Y,20141027,
TALL_002_23_M_32_16_20141027,D08,TALL,Y,20141027,
TALL_002_23_O_32_16_20141027,D08,TALL,Y,20141027,
TALL_002_41_M_36_35_20141027,D08,TALL,Y,20141027,
TALL_002_41_O_36_35_20141027,D08,TALL,Y,20141027,
TALL_004_23_M_20_18_20141027,D08,TALL,Y,20141027,
TALL_004_23_M_29_12_20141027,D08,TALL,Y,20141027,
TALL_004_41_M_39_22_20141027,D08,TALL,Y,20141027,
TALL_006_21_M_0_8_20141027,D08,TALL,Y,20141027,
TALL_006_21_M_19_9_20141027,D08,TALL,Y,20141027,
TALL_006_40_M_7_31_20141027,D08,TALL,Y,20141027,
TALL_001_21_M_17_5_20141124,D08,TALL,Y,20141124,
TALL_001_39_M_6_26_20141124,D08,TALL,Y,20141124,
TALL_001_39_O_6_26_20141124,D08,TALL,Y,20141124,
TALL_001_41_M_34_40_20141124,D08,TALL,Y,20141124,
TALL_001_41_O_34_40_20141124,D08,TALL,Y,20141124,This might also be mislabeled. Should be 37.2 coordinates
TALL_002_21_M_17_6_20141124,D08,TALL,Y,20141124,
TALL_002_21_M_7_1_20141124,D08,TALL,Y,20141124,
TALL_002_21_M_8_3_20141124,D08,TALL,Y,20141124,
TALL_002_21_O_17_6_20141124,D08,TALL,Y,20141124,
TALL_002_21_O_7_1_20141124,D08,TALL,Y,20141124,
TALL_002_21_O_8_3_20141124,D08,TALL,Y,20141124,
TALL_004_21_M_17_1_20141124,D08,TALL,Y,20141124,
TALL_004_21_M_9_6_20141124,D08,TALL,Y,20141124,
TALL_004_23_M_23_5_20141124,D08,TALL,Y,20141124,
TALL_006_39_M_5_30_20141124,D08,TALL,Y,20141124,
TALL_006_41_M_33_25_20141124,D08,TALL,Y,20141124,
TALL_006_41_M_40_37_20141124,D08,TALL,Y,20141124,
UNDE_006_21_12_7_20140520_M,D05,UNDE,N,20140520,
UNDE_006_39_5_26_20140520_M,D05,UNDE,N,20140520,
UNDE_006_41_35_24_20140520_M,D05,UNDE,N,20140520,
UNDE_001_23_21_3_20140521_M,D05,UNDE,,20140521,
UNDE_001_23_21_3_20140521_O,D05,UNDE,,20140521,
UNDE_001_23_23_1_20140521_M,D05,UNDE,,20140521,
UNDE_001_23_23_1_20140521_O,D05,UNDE,,20140521,
UNDE_001_39_17_34_20140521_M,D05,UNDE,,20140521,
UNDE_001_39_17_34_20140521_O,D05,UNDE,,20140521,
UNDE_008_21_17_9_20140521_M,D05,UNDE,,20140521,
UNDE_008_21_9_11_20140521_M,D05,UNDE,,20140521,
UNDE_008_41_29_37_20140521_M,D05,UNDE,,20140521,
UNDE_017_39_15_33_20140521_M,D05,UNDE,,20140521,
UNDE_017_39_2_33_20140521_M,D05,UNDE,,20140521,
UNDE_017_41_21_39_20140521_M,D05,UNDE,,20140521,
UNDE_001_21_1_6_20140606_M,D05,UNDE,N,20140606,
UNDE_001_21_7_15_20140606_M,D05,UNDE,N,20140606,
UNDE_001_21_9_17_20140606_M,D05,UNDE,N,20140606,
UNDE_006_21_11_0_20140606_M,D05,UNDE,N,20140606,
UNDE_006_23_30_5_20140606_M,D05,UNDE,N,20140606,
UNDE_006_39_03_26_20140606_M,D05,UNDE,N,20140606,
UNDE_006_41_27_36_20140606_M,D05,UNDE,N,20140606,
UNDE_008_23_1_7_20140606_M,D05,UNDE,N,20140606,
UNDE_008_23_33_0_20140606_M,D05,UNDE,N,20140606,
UNDE_001_21_1_6_20140609_O,D05,UNDE,N,20140609,
UNDE_001_21_7_15_20140609_O,D05,UNDE,N,20140609,
UNDE_001_21_9_17_20140609_O,D05,UNDE,N,20140609,
UNDE_017_23_33_4_20140610_M,D05,UNDE,N,20140610,
UNDE_017_41_20_40_20140610_M,D05,UNDE,N,20140610,
UNDE_017_41_21_38_20140610_M,D05,UNDE,N,20140610,
UNDE_017_41_21_38_20140610_O,D05,UNDE,N,20140610,
UNDE_006_21_9_4_20140707_M,D05,UNDE,N,20140707,
UNDE_006_23_25_6_20140707_M,D05,UNDE,N,20140707,
UNDE_006_39_10_34_20140707_M,D05,UNDE,N,20140707,
UNDE_008_21_15_7_20140707_M,D05,UNDE,N,20140707,
UNDE_008_21_4_7_20140707_M,D05,UNDE,N,20140707,
UNDE_008_23_33_11_20140707_M,D05,UNDE,N,20140707,
UNDE_017_21_16_7_20140707_M,D05,UNDE,N,20140707,
UNDE_017_39_0_30_20140707_M,D05,UNDE,N,20140707,
UNDE_017_41_23_38_20140707_M,D05,UNDE,N,20140707,
UNDE_001_21_7_0_20140708_M,D05,UNDE,N,20140708,
UNDE_001_21_7_0_20140708_O,D05,UNDE,N,20140708,
UNDE_001_41_30_37_20140708_O,D05,UNDE,N,20140708,
UNDE_013_21_2_0_20140708_M,D05,UNDE,N,20140708,
UNDE_013_21_8_11_20140708_M,D05,UNDE,N,20140708,
UNDE_013_41_39_30_20140708_M,D05,UNDE,N,20140708,
UNDE_019_23_33_4_20140708_M,D05,UNDE,N,20140708,
UNDE_019_41_23_30_20140708_M,D05,UNDE,N,20140708,
UNDE_019_41_30_38_20140708_M,D05,UNDE,N,20140708,
UNDE_027_21_23_8_20140708_M,D05,UNDE,N,20140708,
UNDE_027_23_31_3_20140708_M,D05,UNDE,N,20140708,
UNDE_027_39_19_30_20140708_M,D05,UNDE,N,20140708,
UNDE_032_39_18_37_20140709_M,D05,UNDE,N,20140709,
UNDE_032_39_2_27_20140709_M,D05,UNDE,N,20140709,
UNDE_032_41_30_29_20140709_M,D05,UNDE,N,20140709,
UNDE_007_21_4_9_20140710_M,D05,UNDE,N,20140710,
UNDE_007_23_33_2_20140710_M,D05,UNDE,N,20140710,
UNDE_007_39_19_40_20140710_M,D05,UNDE,N,20140710,
UNDE_007_39_19_40_20140710_O,D05,UNDE,N,20140710,
UNDE_037_21_9_7_20140710_M,D05,UNDE,N,20140710,
UNDE_037_21_9_7_20140710_O,D05,UNDE,N,20140710,
UNDE_037_23_25_17_20140710_M,D05,UNDE,N,20140710,
UNDE_037_23_25_17_20140710_O,D05,UNDE,N,20140710,
UNDE_037_41_28_36_20140710_M,D05,UNDE,N,20140710,
UNDE_037_41_28_36_20140710_O,D05,UNDE,N,20140710,
UNDE_043_21_14_5_20140710_M,D05,UNDE,N,20140710,
UNDE_043_39_17_38_20140710_M,D05,UNDE,N,20140710,
UNDE_043_41_32_36_20140710_M,D05,UNDE,N,20140710,
UNDE_014_21_6_12_20140711_M,D05,UNDE,N,20140711,
UNDE_014_23_36_16_20140711_M,D05,UNDE,N,20140711,
UNDE_014_39_3_37_20140711_M,D05,UNDE,N,20140711,
UNDE_034_23_35_0_20140715_M,D05,UNDE,N,20140715,
UNDE_034_41_28_34_20140715_M,D05,UNDE,N,20140715,
UNDE_034_41_37_20_20140715_M,D05,UNDE,N,20140715,
UNDE_035_21_13_1_20140715_M,D05,UNDE,N,20140715,
UNDE_035_21_6_13_20140715_M,D05,UNDE,N,20140715,
UNDE_035_21_6_13_20140715_O,D05,UNDE,N,20140715,
UNDE_035_39_1_23_20140715_M,D05,UNDE,N,20140715,
UNDE_035_39_1_23_20140715_O,D05,UNDE,N,20140715,
UNDE_044_23_37_7_20140718_M,D05,UNDE,N,20140718,
UNDE_044_23_37_7_20140718_O,D05,UNDE,N,20140718,
UNDE_044_39_0_25_20140718_M,D05,UNDE,N,20140718,
UNDE_044_41_31_25_20140718_M,D05,UNDE,N,20140718,
UNDE_044_41_31_25_20140718_O,D05,UNDE,N,20140718,
WOOD_001_21_M_12_7_20140507,D09,WOOD,N,20140507,
WOOD_001_39_M_5_26_20140507,D09,WOOD,N,20140507,
WOOD_001_41_M_35_24_20140507,D09,WOOD,N,20140507,
WOOD_002_21_M_17_9_20140507,D09,WOOD,N,20140507,
WOOD_002_21_M_9_11_20140507,D09,WOOD,N,20140507,
WOOD_002_41_M_29_37_20140507,D09,WOOD,N,20140507,
WOOD_003_39_M_15_33_20140507,D09,WOOD,N,20140507,
WOOD_003_39_M_2_33_20140507,D09,WOOD,N,20140507,
WOOD_003_41_M_21_39_20140507,D09,WOOD,N,20140507,
WOOD_001_21_M_11_0_20140605,D09,WOOD,N,20140605,
WOOD_001_23_M_30_5_20140605,D09,WOOD,N,20140605,
WOOD_001_41_M_27_36_20140605,D09,WOOD,N,20140605,
WOOD_002_21_M_1_7_20140605,D09,WOOD,N,20140605,
WOOD_002_23_M_33_0_20140605,D09,WOOD,N,20140605,
WOOD_002_39_M_3_26_20140605,D09,WOOD,N,20140605,
WOOD_003_23_M_33_4_20140605,D09,WOOD,N,20140605,
WOOD_003_39_M_20_40_20140605,D09,WOOD,N,20140605,
WOOD_003_41_M_21_38_20140605,D09,WOOD,N,20140605,
WOOD_001_21_M_9_4_20140702,D09,WOOD,N,20140702,
WOOD_001_23_M_25_6_20140702,D09,WOOD,N,20140702,
WOOD_001_39_M_10_34_20140702,D09,WOOD,N,20140702,
WOOD_002_21_M_15_7_20140702,D09,WOOD,N,20140702,
WOOD_002_21_M_4_7_20140702,D09,WOOD,N,20140702,
WOOD_002_23_M_33_11_20140702,D09,WOOD,N,20140702,
WOOD_003_21_M_16_7_20140702,D09,WOOD,N,20140702,
WOOD_003_39_M_0_30_20140702,D09,WOOD,N,20140702,
WOOD_003_41_M_23_38_20140702,D09,WOOD,N,20140702,
WOOD_021_41_M_38_37_20140702,D09,WOOD,N,20140702,
WOOD_001_21_M_19_1_20140728,D09,WOOD,N,20140728,
WOOD_001_39_M_3_28_20140728,D09,WOOD,N,20140728,
WOOD_001_39_M_9_34_20140728,D09,WOOD,N,20140728,
WOOD_002_21_M_0_13_20140728,D09,WOOD,N,20140728,
WOOD_002_21_M_14_6_20140728,D09,WOOD,N,20140728,
WOOD_002_23_M_28_3_20140728,D09,WOOD,N,20140728,
WOOD_003_39_M_13_32_20140728,D09,WOOD,N,20140728,
WOOD_003_41_M_30_27_20140728,D09,WOOD,N,20140728,
WOOD_003_41_M_37_22_20140728,D09,WOOD,N,20140728,
WOOD_024_23_M_39_1_20140728,D09,WOOD,N,20140728,1
WOOD_024_39_M_5_26_20140728,D09,WOOD,N,20140728,
WOOD_024_41_M_22_32_20140728,D09,WOOD,N,20140728,Bag 17; 293-1
WOOD_003_21_M_14_6_20140825,D09,WOOD,N,20140825,
WOOD_003_39_M_14_30_20140825,D09,WOOD,N,20140825,
WOOD_003_41_M_26_35_20140825,D09,WOOD,N,20140825,
WOOD_024_39_M_4_35_20140826,D09,WOOD,N,20140826,Bag 17; 293-3
WOOD_024_41_M_27_27_20140826,D09,WOOD,N,20140826,
WOOD_005_21_M_2_0_20140827,D09,WOOD,N,20140827,
WOOD_005_21_M_8_11_20140827,D09,WOOD,N,20140827,
WOOD_005_41_M_39_30_20140827,D09,WOOD,N,20140827,
WOOD_024_39_M_18_28_20140827,D09,WOOD,N,20140827,5
WOOD_001_21_M_8_8_20140828,D09,WOOD,N,20140828,
WOOD_001_39_M_8_40_20140828,D09,WOOD,N,20140828,
WOOD_001_41_M_36_24_20140828,D09,WOOD,N,20140828,
WOOD_002_23_M_38_6_20140828,D09,WOOD,N,20140828,
WOOD_002_39_M_16_40_20140828,D09,WOOD,N,20140828,
WOOD_002_41_M_34_40_20140828,D09,WOOD,N,20140828,
WOOD_004_21_M_4_9_20140828,D09,WOOD,N,20140828,
WOOD_004_23_M_33_2_20140828,D09,WOOD,N,20140828,
WOOD_004_41_M_24_40_20140828,D09,WOOD,N,20140828,
WOOD_022_21_M_1_2_20140828,D09,WOOD,N,20140828,
WOOD_022_21_M_3_11_20140828,D09,WOOD,N,20140828,
WOOD_022_21_M_5_8_20140828,D09,WOOD,N,20140828,
WOOD_042_23_M_33_4_20140828,D09,WOOD,N,20140828,
WOOD_042_41_M_23_30_20140828,D09,WOOD,N,20140828,
WOOD_042_41_M_30_38_20140828,D09,WOOD,N,20140828,
WOOD_043_23_M_23_8_20140828,D09,WOOD,N,20140828,
WOOD_043_23_M_31_3_20140828,D09,WOOD,N,20140828,
WOOD_043_39_M_19_30_20140828,D09,WOOD,N,20140828,
WOOD_044_23_M_33_17_20140829,D09,WOOD,N,20140829,
WOOD_044_39_M_18_37_20140829,D09,WOOD,N,20140829,
WOOD_044_39_M_2_27_20140829,D09,WOOD,N,20140829,
WOOD_001_23_M_33_6_20140925,D09,WOOD,N,20140925,
WOOD_001_23_M_39_5_20140925,D09,WOOD,N,20140925,
WOOD_001_39_M_2_21_20140925,D09,WOOD,N,20140925,
WOOD_002_21_M_14_5_20140925,D09,WOOD,N,20140925,
WOOD_002_39_M_2_38_20140925,D09,WOOD,N,20140925,
WOOD_002_41_M_26_38_20140925,D09,WOOD,N,20140925,
WOOD_003_21_M_7_0_20140925,D09,WOOD,N,20140925,
WOOD_003_41_M_24_31_20140925,D09,WOOD,N,20140925,
WOOD_003_41_M_39_27_20140925,D09,WOOD,N,20140925,
WOOD_024_39_M_0_21_20140925,D09,WOOD,N,20140925,1
WOOD_024_39_M_14_25_20140925,D09,WOOD,N,20140925,5
WOOD_024_41_M_24_36_20140925,D09,WOOD,N,20140925,
WOOD_001_21_M_5_15_20141023,D09,WOOD,N,20141023,
WOOD_001_41_M_32_16_20141023,D09,WOOD,N,20141023,
WOOD_001_41_M_36_35_20141023,D09,WOOD,N,20141023,
WOOD_002_23_M_30_13_20141023,D09,WOOD,N,20141023,
WOOD_002_41_M_30_28_20141023,D09,WOOD,N,20141023,
WOOD_002_41_M_39_22_20141023,D09,WOOD,N,20141023,
WOOD_003_21_M_0_8_20141023,D09,WOOD,N,20141023,
WOOD_003_21_M_19_9_20141023,D09,WOOD,N,20141023,
WOOD_003_39_M_7_31_20141023,D09,WOOD,N,20141023,
WOOD_024_39_M_1_40_20141023,D09,WOOD,N,20141023,1
WOOD_024_39_M_16_27_20141023,D09,WOOD,N,20141023,5
WOOD_024_39_M_7_31_20141023,D09,WOOD,N,20141023,Bag 17; 293-2
